,fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,volatilidad
4258,30 dic 2008,1.4035,1.422,1.4002,1.414,1.414,,0.12556011707545517
3997,30 dic 2009,1.4348,1.4362,1.4278,1.4342,1.4342,,0.10714044521096593
3736,30 dic 2010,1.3221,1.3311,1.3221,1.3225,1.3225,,0.09927057469363416
3475,30 dic 2011,1.2952,1.2996,1.2906,1.2956,1.2956,,0.10054853057108286
2956,30 dic 2013,1.3752,1.3812,1.373,1.375,1.375,,0.05886236488627649
2695,30 dic 2014,1.2155,1.219,1.2125,1.2153,1.2153,,0.08256419926338493
2434,30 dic 2015,1.0928,1.095,1.091,1.0928,1.0928,,0.1099457275204537
2172,30 dic 2016,1.0569,1.0591,1.051,1.0575,1.0575,,0.1337296264856828
1394,30 dic 2019,1.1182,1.1221,1.1182,1.1182,1.1182,,0.12782892082779684
1132,30 dic 2020,1.2253,1.2309,1.2252,1.2253,1.2253,,0.07489817754791
871,30 dic 2021,1.136,1.136,1.1301,1.136,1.136,,0.06288046596517692
610,30 dic 2022,1.0661,1.0698,1.0639,1.0661,1.0661,,0.06737371149044419
89,30 dic 2024,1.0429,1.0459,1.0374,1.0429,1.0429,,0.07101144273986784
5516,30 ene 2004,1.241,1.2485,1.2355,1.2468,1.2468,,0.09155526746178126
4997,30 ene 2006,1.2106,1.2114,1.207,1.2086,1.2086,,0.08805933794889782
4736,30 ene 2007,1.2963,1.2981,1.2948,1.2966,1.2966,,0.11218420120497886
4478,30 ene 2008,1.4772,1.4874,1.4758,1.4831,1.4831,,0.15887493509047226
4235,30 ene 2009,1.2939,1.2939,1.2782,1.2837,1.2837,,0.10596741480286882
3454,30 ene 2012,1.3207,1.3208,1.3084,1.3208,1.3208,,0.10107805399790659
3193,30 ene 2013,1.3492,1.3577,1.3484,1.3492,1.3492,,0.08025121182888512
2933,30 ene 2014,1.3659,1.3662,1.3561,1.3659,1.3659,,0.07526940281419152
2672,30 ene 2015,1.1337,1.1364,1.1286,1.1336,1.1336,,0.09315671205019432
2151,30 ene 2017,1.0719,1.074,1.0621,1.0714,1.0714,,0.1357538655066643
1892,30 ene 2018,1.2382,1.2452,1.2337,1.2381,1.2381,,0.12959217954799965
1631,30 ene 2019,1.1435,1.145,1.1409,1.1435,1.1435,,0.11474138311873222
1371,30 ene 2020,1.1014,1.1037,1.1008,1.1017,1.1017,,0.06289334622993158
589,30 ene 2023,1.0871,1.0915,1.0855,1.0871,1.0871,,0.06695086257844447
328,30 ene 2024,1.0834,1.0856,1.0813,1.0834,1.0834,,0.06457134039183197
67,30 ene 2025,1.0425,1.0466,1.0391,1.0425,1.0425,,0.036379637161420425
5386,30 jul 2004,1.2038,1.2116,1.2005,1.2016,1.2016,,0.05920416370490304
4607,30 jul 2007,1.3631,1.3718,1.3626,1.3712,1.3712,,0.13349521714278234
4351,30 jul 2008,1.5589,1.5613,1.5526,1.5574,1.5574,,0.21350124589800756
4106,30 jul 2009,1.4076,1.4089,1.4072,1.4085,1.4085,,0.19859920191179903
3845,30 jul 2010,1.3077,1.3094,1.2983,1.3039,1.3039,,0.13164276280907025
3324,30 jul 2012,1.2303,1.2306,1.2232,1.2305,1.2305,,0.1228204583935645
3064,30 jul 2013,1.3264,1.33,1.3238,1.3264,1.3264,,0.12472254407285407
2804,30 jul 2014,1.3411,1.3417,1.3369,1.3411,1.3411,,0.06435496872816968
2543,30 jul 2015,1.0984,1.099,1.0911,1.0984,1.0984,,0.09987263388937816
1763,30 jul 2018,1.1663,1.1719,1.1649,1.166,1.166,,0.10370659091880757
1503,30 jul 2019,1.1142,1.1158,1.1133,1.1143,1.1143,,0.11649284527386292
1241,30 jul 2020,1.1787,1.1807,1.1733,1.1783,1.1783,,0.09634109714965484
980,30 jul 2021,1.1892,1.1911,1.1856,1.1893,1.1893,,0.040421813417983656
198,30 jul 2024,1.0819,1.0838,1.08,1.0819,1.0819,,0.04591261264618015
5408,30 jun 2004,1.2095,1.2203,1.2068,1.2184,1.2184,,0.05641070820330571
5148,30 jun 2005,1.2097,1.2119,1.2047,1.2091,1.2091,,0.05460897362154952
4888,30 jun 2006,1.2663,1.2795,1.266,1.2783,1.2783,,0.07160405016477565
4372,30 jun 2008,1.5794,1.5835,1.5735,1.575,1.575,,0.1835855468167418
4128,30 jun 2009,1.4088,1.4151,1.4006,1.4039,1.4039,,0.15410195650933217
3867,30 jun 2010,1.2187,1.23,1.2168,1.223,1.223,,0.15322859720040552
3606,30 jun 2011,1.4481,1.4527,1.4449,1.4479,1.4479,,0.13967872780064117
2826,30 jun 2014,1.3644,1.3697,1.3641,1.3644,1.3644,,0.12795570718028226
2565,30 jun 2015,1.1216,1.1239,1.1123,1.1223,1.1223,,0.1356160204400768
2303,30 jun 2016,1.1126,1.1154,1.1054,1.1128,1.1128,,0.14834812772664688
2042,30 jun 2017,1.144,1.1445,1.1393,1.1442,1.1442,,0.1564404263609667
1263,30 jun 2020,1.1247,1.1262,1.1192,1.1247,1.1247,,0.1072246566793247
1002,30 jun 2021,1.19,1.191,1.1846,1.1902,1.1902,,0.03089567930954044
741,30 jun 2022,1.0447,1.0479,1.0384,1.0447,1.0447,,0.05292113944349165
480,30 jun 2023,1.0868,1.0934,1.0836,1.0868,1.0868,,0.05543110137817331
5474,30 mar 2004,1.2166,1.2226,1.2156,1.2185,1.2185,,0.0717326773513842
5214,30 mar 2005,1.2938,1.298,1.2914,1.2915,1.2915,,0.10009731764637271
4954,30 mar 2006,1.203,1.2175,1.2027,1.2168,1.2168,,0.10236368008233686
4693,30 mar 2007,1.3338,1.3397,1.329,1.3359,1.3359,,0.0946173081418027
4194,30 mar 2009,1.3264,1.3285,1.3124,1.3186,1.3186,,0.05579778669447664
3933,30 mar 2010,1.3478,1.3535,1.3401,1.3424,1.3424,,0.051043148413896816
3672,30 mar 2011,1.4113,1.4129,1.4054,1.4111,1.4111,,0.06996958625005482
3410,30 mar 2012,1.3314,1.3369,1.3312,1.3314,1.3314,,0.03639789829103595
2631,30 mar 2015,1.0882,1.0885,1.0811,1.0885,1.0885,,0.12267063625824652
2369,30 mar 2016,1.129,1.1362,1.1288,1.1292,1.1292,,0.14251181354541045
2108,30 mar 2017,1.076,1.0769,1.0722,1.076,1.076,,0.1536131276942181
1849,30 mar 2018,1.2303,1.2333,1.2298,1.2303,1.2303,,0.10819323916030528
1329,30 mar 2020,1.1135,1.1138,1.1012,1.1139,1.1139,,0.061091955280524926
1068,30 mar 2021,1.1769,1.1776,1.1713,1.1771,1.1771,,0.059757635495375994
807,30 mar 2022,1.1092,1.117,1.1089,1.1092,1.1092,,0.06174119370402628
546,30 mar 2023,1.0844,1.0924,1.0827,1.0844,1.0844,,0.0595972063103477
5171,30 may 2005,1.2528,1.2547,1.2466,1.2483,1.2483,,0.06635139033960225
4911,30 may 2006,1.2752,1.2905,1.2748,1.2865,1.2865,,0.08683533267051696
4650,30 may 2007,1.3447,1.3458,1.3414,1.3432,1.3432,,0.11280964940997022
4393,30 may 2008,1.5516,1.5568,1.5468,1.5541,1.5541,,0.17008608114717447
3629,30 may 2011,1.4295,1.4306,1.426,1.4297,1.4297,,0.12240346400329292
3367,30 may 2012,1.2478,1.2486,1.2392,1.2478,1.2478,,0.12253029421333085
3107,30 may 2013,1.2948,1.3061,1.2936,1.2948,1.2948,,0.12112616150116157
2847,30 may 2014,1.3603,1.3651,1.3599,1.3605,1.3605,,0.12027334284871932
2326,30 may 2016,1.1111,1.115,1.11,1.111,1.111,,0.12075132711487167
2065,30 may 2017,1.1129,1.1202,1.1111,1.1129,1.1129,,0.11103348594005646
1806,30 may 2018,1.1538,1.1671,1.152,1.1539,1.1539,,0.11419368196183237
1546,30 may 2019,1.1138,1.1146,1.1119,1.1137,1.1137,,0.10777263103403834
764,30 may 2022,1.0731,1.0785,1.0727,1.0731,1.0731,,0.02858884397797726
503,30 may 2023,1.0708,1.0746,1.0673,1.0708,1.0708,,0.034338345912359694
241,30 may 2024,1.0802,1.0846,1.0789,1.0802,1.0802,,0.035522570289840516
5300,30 nov 2004,1.3263,1.3329,1.3239,1.3298,1.3298,,0.1110698744034484
5040,30 nov 2005,1.1768,1.1802,1.1759,1.1805,1.1805,,0.11210252896343699
4779,30 nov 2006,1.3148,1.3271,1.3147,1.3251,1.3251,,0.12637838818405553
4520,30 nov 2007,1.4759,1.4784,1.463,1.4696,1.4696,,0.1501987782906451
4019,30 nov 2009,1.5001,1.5084,1.4975,1.5039,1.5039,,0.12947376954427894
3758,30 nov 2010,1.3102,1.315,1.2973,1.3104,1.3104,,0.13095394228508334
3497,30 nov 2011,1.3324,1.3524,1.3264,1.3324,1.3324,,0.09105013454139371
3235,30 nov 2012,1.2974,1.3029,1.297,1.2974,1.2974,,0.09653304097564584
2456,30 nov 2015,1.0583,1.0597,1.0564,1.0583,1.0583,,0.15902643490942983
2194,30 nov 2016,1.0648,1.0667,1.0585,1.0648,1.0648,,0.1385290871983222
1935,30 nov 2017,1.185,1.193,1.1815,1.1852,1.1852,,0.12730589931342368
1674,30 nov 2018,1.1393,1.1401,1.1315,1.1393,1.1393,,0.09841648743985104
1154,30 nov 2020,1.1971,1.2002,1.1944,1.1971,1.1971,,0.06523467636156195
893,30 nov 2021,1.1294,1.1382,1.1246,1.1293,1.1293,,0.052498028534395245
632,30 nov 2022,1.0324,1.0395,1.0292,1.0324,1.0324,,0.06507766898097973
371,30 nov 2023,1.0974,1.0985,1.0895,1.0974,1.0974,,0.06038182673617465
4802,30 oct 2006,1.2731,1.2735,1.2703,1.2718,1.2718,,0.0921708468009178
4542,30 oct 2007,1.4417,1.4444,1.4378,1.444,1.444,,0.16445382938685196
4301,30 oct 2008,1.296,1.3266,1.2819,1.2868,1.2868,,0.16381090317802666
4040,30 oct 2009,1.4841,1.4859,1.4705,1.4733,1.4733,,0.1514187504901677
3258,30 oct 2012,1.2908,1.2984,1.2888,1.2908,1.2908,,0.09695002836515783
2999,30 oct 2013,1.3744,1.3776,1.3734,1.3743,1.3743,,0.08556654135820596
2738,30 oct 2014,1.2632,1.2634,1.2559,1.2633,1.2633,,0.08667857290013721
2477,30 oct 2015,1.0992,1.1072,1.097,1.0994,1.0994,,0.13894695750538474
1957,30 oct 2017,1.1607,1.1643,1.1598,1.1605,1.1605,,0.10865225722460237
1697,30 oct 2018,1.1375,1.1387,1.1347,1.1376,1.1376,,0.11148469401671321
1437,30 oct 2019,1.1112,1.1126,1.1103,1.1115,1.1115,,0.06527643525805055
1175,30 oct 2020,1.1677,1.1703,1.1643,1.1679,1.1679,,0.029825777441633183
394,30 oct 2023,1.0562,1.0626,1.0548,1.0562,1.0562,,0.045166281671148785
132,30 oct 2024,1.0821,1.0867,1.081,1.0821,1.0821,,0.044112503896254124
5342,30 sept 2004,1.2338,1.2444,1.2321,1.2434,1.2434,,0.07475698629558132
5083,30 sept 2005,1.202,1.2077,1.2005,1.2028,1.2028,,0.07943473421620001
4323,30 sept 2008,1.4394,1.4418,1.4021,1.4096,1.4096,,0.14177045531421528
4062,30 sept 2009,1.4641,1.4657,1.4641,1.4655,1.4655,,0.1562593261216834
3801,30 sept 2010,1.3628,1.3677,1.3565,1.3628,1.3628,,0.11092687681533468
3540,30 sept 2011,1.3582,1.3599,1.3415,1.3586,1.3586,,0.09786719572974996
3020,30 sept 2013,1.3496,1.3556,1.3481,1.3495,1.3495,,0.04859850820762046
2760,30 sept 2014,1.2691,1.2702,1.2574,1.2691,1.2691,,0.06983383850258583
2499,30 sept 2015,1.1254,1.1262,1.1158,1.1256,1.1256,,0.1011947972971091
2237,30 sept 2016,1.1222,1.125,1.1154,1.122,1.122,,0.11596483518722991
1459,30 sept 2019,1.0942,1.0948,1.0888,1.0943,1.0943,,0.11136074263401638
1197,30 sept 2020,1.1743,1.1756,1.1686,1.1742,1.1742,,0.06892839037724924
936,30 sept 2021,1.1602,1.1612,1.157,1.1602,1.1602,,0.03195775336280284
675,30 sept 2022,0.983,0.985,0.9736,0.983,0.983,,0.0760066312896234
154,30 sept 2024,1.117,1.1208,1.1136,1.117,1.117,,0.07578824447100438
5364,31 ago 2004,1.2049,1.2194,1.2047,1.2178,1.2178,,0.08993268593785898
5104,31 ago 2005,1.2216,1.2355,1.2193,1.2341,1.2341,,0.10057883475164146
4844,31 ago 2006,1.2839,1.2878,1.279,1.2809,1.2809,,0.11875530724981867
4583,31 ago 2007,1.3646,1.372,1.3623,1.3642,1.3642,,0.0904376857289123
4084,31 ago 2009,1.4338,1.4344,1.4338,1.4343,1.4343,,0.09141478545620366
3823,31 ago 2010,1.2662,1.2742,1.2628,1.2666,1.2666,,0.08169777842759307
3562,31 ago 2011,1.4435,1.4468,1.4398,1.4433,1.4433,,0.08281680385046006
3300,31 ago 2012,1.2511,1.2629,1.2497,1.2511,1.2511,,0.09045957660748451
2521,31 ago 2015,1.1212,1.1264,1.1186,1.1214,1.1214,,0.13594146902253063
2259,31 ago 2016,1.1151,1.1164,1.1126,1.1153,1.1153,,0.1339558248080367
1999,31 ago 2017,1.189,1.1908,1.1824,1.1893,1.1893,,0.1345115311042175
1739,31 ago 2018,1.1666,1.1689,1.1596,1.1665,1.1665,,0.05547028033099266
1219,31 ago 2020,1.1917,1.1964,1.1885,1.1918,1.1918,,0.036574348934717685
958,31 ago 2021,1.1799,1.1846,1.1796,1.1797,1.1797,,0.03136561811919071
697,31 ago 2022,1.0025,1.0077,0.9972,1.0025,1.0025,,0.08080951676627009
436,31 ago 2023,1.0933,1.094,1.0837,1.0933,1.0933,,0.07932879678904367
5538,31 dic 2003,1.255,1.2649,1.253,1.259,1.259,,0.09920828090435826
5277,31 dic 2004,1.363,1.3662,1.3522,1.3565,1.3565,,0.13820300286172973
4500,31 dic 2007,1.4737,1.475,1.4573,1.4601,1.4601,,0.18717692699689595
4257,31 dic 2008,1.4136,1.4145,1.3855,1.398,1.398,,0.14312496986900713
3996,31 dic 2009,1.4342,1.4439,1.431,1.4327,1.4327,,0.07858532305721398
3735,31 dic 2010,1.3301,1.3424,1.329,1.3301,1.3301,,0.05329495285678751
3215,31 dic 2012,1.3228,1.3235,1.3177,1.3228,1.3228,,0.061027067765106975
2955,31 dic 2013,1.3808,1.3813,1.3761,1.381,1.381,,0.04640449331698801
2694,31 dic 2014,1.2162,1.217,1.2105,1.2162,1.2162,,0.08052237577223535
2433,31 dic 2015,1.0938,1.0939,1.0866,1.0934,1.0934,,0.11488516005125564
1653,31 dic 2018,1.1439,1.1466,1.1422,1.144,1.144,,0.12004987296953412
1393,31 dic 2019,1.1204,1.1241,1.1201,1.1202,1.1202,,0.11563134523129878
1131,31 dic 2020,1.2299,1.231,1.2223,1.23,1.23,,0.05985639481290779
870,31 dic 2021,1.1323,1.1379,1.1305,1.1325,1.1325,,0.05161164597257178
88,31 dic 2024,1.0406,1.0424,1.0349,1.0406,1.0406,,0.06751072507385544
5256,31 ene 2005,1.3024,1.3061,1.298,1.3052,1.3052,,0.10297723049295351
4996,31 ene 2006,1.2086,1.2185,1.2083,1.2148,1.2148,,0.10120272723597705
4735,31 ene 2007,1.2966,1.3037,1.2929,1.3023,1.3023,,0.11370108618654488
4477,31 ene 2008,1.483,1.4914,1.4813,1.4865,1.4865,,0.16188414684583144
3714,31 ene 2011,1.3576,1.3738,1.3573,1.3573,1.3573,,0.09979863225518198
3453,31 ene 2012,1.3139,1.3214,1.3087,1.314,1.314,,0.09925707531458457
3192,31 ene 2013,1.3569,1.359,1.3544,1.3568,1.3568,,0.07315727578311108
2932,31 ene 2014,1.3559,1.3562,1.3481,1.3559,1.3559,,0.06549530517530679
2150,31 ene 2017,1.0707,1.081,1.0686,1.0709,1.0709,,0.12440895064264264
1891,31 ene 2018,1.2408,1.2477,1.2401,1.241,1.241,,0.11969217601832889
1630,31 ene 2019,1.1486,1.1514,1.1451,1.1488,1.1488,,0.12633960978252776
1370,31 ene 2020,1.1029,1.109,1.1018,1.1029,1.1029,,0.11554914538844269
849,31 ene 2022,1.1151,1.1217,1.1145,1.1152,1.1152,,0.06510532236305751
588,31 ene 2023,1.0851,1.0868,1.0804,1.0851,1.0851,,0.06179421493956972
327,31 ene 2024,1.0843,1.0886,1.0808,1.0843,1.0843,,0.02657937170056044
66,31 ene 2025,1.0397,1.0412,1.0362,1.0397,1.0397,,0.02865341166415827
4867,31 jul 2006,1.2765,1.2782,1.2746,1.2774,1.2774,,0.09183927808948109
4606,31 jul 2007,1.3712,1.3727,1.3672,1.3672,1.3672,,0.14313494681592936
4350,31 jul 2008,1.5573,1.5697,1.5572,1.5593,1.5593,,0.21249822822791367
4105,31 jul 2009,1.426,1.426,1.426,1.426,1.426,,0.1937410307601492
3323,31 jul 2012,1.2261,1.2325,1.2253,1.2259,1.2259,,0.1306820301342403
3063,31 jul 2013,1.3266,1.3299,1.3218,1.3265,1.3265,,0.12352387218674318
2803,31 jul 2014,1.3395,1.3402,1.3372,1.3396,1.3396,,0.12490261406394446
2542,31 jul 2015,1.0942,1.111,1.0924,1.0939,1.0939,,0.1270453737843418
2022,31 jul 2017,1.1747,1.1825,1.1724,1.1747,1.1747,,0.10356163382257547
1762,31 jul 2018,1.1709,1.1748,1.1693,1.1707,1.1707,,0.10726645328340444
1502,31 jul 2019,1.1157,1.1164,1.1128,1.1158,1.1158,,0.0963275298136477
1240,31 jul 2020,1.1874,1.1908,1.1803,1.1872,1.1872,,0.041010401119692036
459,31 jul 2023,1.1024,1.1045,1.1006,1.1024,1.1024,,0.038267780181219097
197,31 jul 2024,1.0816,1.0852,1.0809,1.0816,1.0816,,0.045338813394236475
5473,31 mar 2004,1.2182,1.2322,1.2176,1.2313,1.2313,,0.06306051062271743
5213,31 mar 2005,1.2916,1.3017,1.2916,1.2967,1.2967,,0.08945195917362135
4953,31 mar 2006,1.2168,1.2176,1.209,1.2115,1.2115,,0.09060449768085138
4435,31 mar 2008,1.5793,1.5891,1.5751,1.5758,1.5758,,0.18316734698084977
4193,31 mar 2009,1.3185,1.3337,1.3182,1.3247,1.3247,,0.14604670485842822
3932,31 mar 2010,1.3424,1.3546,1.3388,1.3508,1.3508,,0.13567558733982235
3671,31 mar 2011,1.4122,1.4233,1.4119,1.4121,1.4121,,0.13373951173832901
2891,31 mar 2014,1.3755,1.3806,1.3739,1.3752,1.3752,,0.099322489900364
2630,31 mar 2015,1.0829,1.0844,1.0718,1.083,1.083,,0.13046230490070337
2368,31 mar 2016,1.1334,1.141,1.1312,1.1335,1.1335,,0.15114984948719803
2107,31 mar 2017,1.0688,1.0701,1.0672,1.0687,1.0687,,0.16581702264846163
1328,31 mar 2020,1.1028,1.1044,1.093,1.103,1.103,,0.12674686189408424
1067,31 mar 2021,1.1723,1.1759,1.1705,1.1724,1.1724,,0.041554867344229474
806,31 mar 2022,1.1162,1.1183,1.1074,1.1162,1.1162,,0.03826046262131135
545,31 mar 2023,1.0905,1.0926,1.0861,1.0905,1.0905,,0.03894551322034972
25,31 mar 2025,1.0824,1.0848,1.0786,1.0824,1.0824,,0.035641127928231146
5430,31 may 2004,1.224,1.2245,1.2182,1.2199,1.2199,,0.05852142342764256
5170,31 may 2005,1.2485,1.2489,1.23,1.2308,1.2308,,0.07184408813533565
4910,31 may 2006,1.2866,1.29,1.2809,1.2816,1.2816,,0.08947878519514646
4649,31 may 2007,1.3432,1.3472,1.3427,1.3456,1.3456,,0.09733076594788065
3889,31 may 2010,1.2277,1.2335,1.2271,1.2288,1.2288,,0.05295996601209495
3628,31 may 2011,1.4324,1.4423,1.4324,1.4322,1.4322,,0.08614035059136853
3366,31 may 2012,1.2375,1.2429,1.2342,1.2375,1.2375,,0.08476194901017749
3106,31 may 2013,1.3043,1.3049,1.2947,1.3044,1.3044,,0.08378663377892745
2325,31 may 2016,1.115,1.1176,1.1122,1.1148,1.1148,,0.11632311894031354
2064,31 may 2017,1.1174,1.1252,1.1166,1.1172,1.1172,,0.1340166855283381
1805,31 may 2018,1.1666,1.1724,1.1643,1.1667,1.1667,,0.0818897246301354
1545,31 may 2019,1.113,1.1179,1.1127,1.1131,1.1131,,0.08203391371864713
1024,31 may 2021,1.219,1.2234,1.2184,1.219,1.219,,0.04648293235153936
763,31 may 2022,1.0774,1.0775,1.0682,1.0774,1.0774,,0.05501678834680824
502,31 may 2023,1.0733,1.0739,1.0652,1.0733,1.0733,,0.06231994062896044
240,31 may 2024,1.0835,1.0883,1.0812,1.0835,1.0835,,0.061133812248186384
5062,31 oct 2005,1.2065,1.2089,1.1974,1.1989,1.1989,,0.07213048592652885
4801,31 oct 2006,1.2719,1.2783,1.2684,1.2767,1.2767,,0.09178342987706231
4541,31 oct 2007,1.444,1.4498,1.4426,1.4472,1.4472,,0.1543938535046019
4300,31 oct 2008,1.288,1.288,1.268,1.2702,1.2702,,0.13247809252854598
3519,31 oct 2011,1.4142,1.417,1.3936,1.414,1.414,,0.10491208224034312
3257,31 oct 2012,1.2962,1.3019,1.2947,1.2963,1.2963,,0.08329554009672592
2998,31 oct 2013,1.3725,1.374,1.3589,1.3724,1.3724,,0.07549060868747857
2737,31 oct 2014,1.261,1.261,1.2491,1.2613,1.2613,,0.06713578032617601
2216,31 oct 2016,1.0984,1.0984,1.0939,1.0985,1.0985,,0.12215782823873066
1956,31 oct 2017,1.165,1.1659,1.1626,1.1653,1.1653,,0.10810618853701803
1696,31 oct 2018,1.1346,1.136,1.1312,1.1346,1.1346,,0.11074392534130266
1436,31 oct 2019,1.1154,1.1177,1.1134,1.1154,1.1154,,0.0643862330005257
654,31 oct 2022,0.9955,0.9968,0.9874,0.9955,0.9955,,0.06442750189162907
393,31 oct 2023,1.0615,1.0669,1.0568,1.0615,1.0615,,0.06698405034032781
131,31 oct 2024,1.0859,1.0888,1.0845,1.0859,1.0859,,0.054179211880526074
5211,4 abr 2005,1.2897,1.2907,1.2821,1.285,1.285,,0.10803759993630056
4951,4 abr 2006,1.2137,1.2276,1.2126,1.226,1.226,,0.12037988619365367
4690,4 abr 2007,1.3325,1.3378,1.3322,1.3374,1.3374,,0.12142620392649904
4432,4 abr 2008,1.5666,1.5753,1.5644,1.5737,1.5737,,0.17877182384258386
3669,4 abr 2011,1.4224,1.4269,1.4195,1.4223,1.4223,,0.13532042344009465
3407,4 abr 2012,1.3224,1.3235,1.3108,1.3225,1.3225,,0.13046117046848388
3147,4 abr 2013,1.285,1.2881,1.275,1.285,1.285,,0.11523934657922738
2887,4 abr 2014,1.3721,1.373,1.3676,1.3724,1.3724,,0.11241199669077835
2366,4 abr 2016,1.1397,1.1412,1.136,1.139,1.139,,0.10783298660430443
2105,4 abr 2017,1.067,1.0675,1.0637,1.067,1.067,,0.12889069788003038
1846,4 abr 2018,1.2279,1.2311,1.2258,1.2279,1.2279,,0.11986245450515565
1585,4 abr 2019,1.1245,1.125,1.1209,1.1247,1.1247,,0.11898325512440487
804,4 abr 2022,1.1047,1.1057,1.0981,1.1047,1.1047,,0.05972271762065969
543,4 abr 2023,1.0912,1.0972,1.0884,1.0912,1.0912,,0.06222736536281018
281,4 abr 2024,1.0838,1.0876,1.0835,1.0838,1.0838,,0.05880011054408657
21,4 abr 2025,1.1044,1.1108,1.0965,1.1044,1.1044,,0.015619955185460721
5383,4 ago 2004,1.2053,1.2066,1.1975,1.206,1.206,,0.04998431754056923
5123,4 ago 2005,1.2336,1.2394,1.2305,1.2385,1.2385,,0.0720264673574759
4863,4 ago 2006,1.28,1.2909,1.278,1.2879,1.2879,,0.0875008399959632
4103,4 ago 2009,1.44,1.4422,1.44,1.442,1.442,,0.12389726792791708
3842,4 ago 2010,1.3226,1.324,1.3137,1.3225,1.3225,,0.09142344885205242
3581,4 ago 2011,1.4345,1.4364,1.4115,1.4353,1.4353,,0.09037658988922798
2801,4 ago 2014,1.3429,1.3433,1.3412,1.3429,1.3429,,0.06910840759275638
2540,4 ago 2015,1.0954,1.0996,1.0934,1.0956,1.0956,,0.14033062032216992
2278,4 ago 2016,1.1152,1.1156,1.1118,1.1152,1.1152,,0.14956328092149615
2018,4 ago 2017,1.1888,1.1891,1.1737,1.1885,1.1885,,0.14807759790056457
1238,4 ago 2020,1.1761,1.1805,1.1724,1.1763,1.1763,,0.09730917222954466
977,4 ago 2021,1.1869,1.1902,1.1834,1.1869,1.1869,,0.04380268256623014
716,4 ago 2022,1.0158,1.0232,1.0156,1.0158,1.0158,,0.07390935664716121
455,4 ago 2023,1.0952,1.1041,1.0936,1.0952,1.0952,,0.07586826082095934
5557,4 dic 2003,1.212,1.2144,1.2044,1.2081,1.2081,,0.07988262013728185
4777,4 dic 2006,1.3355,1.3355,1.3287,1.3336,1.3336,,0.12026348988782304
4518,4 dic 2007,1.4671,1.4769,1.4638,1.4766,1.4766,,0.184384863803949
4276,4 dic 2008,1.2704,1.2842,1.2563,1.2774,1.2774,,0.14215780667977018
4015,4 dic 2009,1.5063,1.5093,1.4824,1.4857,1.4857,,0.12239300225097034
2974,4 dic 2013,1.3591,1.36,1.353,1.3591,1.3591,,0.09139287171331929
2713,4 dic 2014,1.2312,1.2432,1.2298,1.2317,1.2317,,0.1145583475788928
2452,4 dic 2015,1.0918,1.0952,1.0858,1.0916,1.0916,,0.1466197974354191
1933,4 dic 2017,1.1857,1.1879,1.1831,1.186,1.186,,0.15395728953187826
1672,4 dic 2018,1.1356,1.1418,1.1343,1.1355,1.1355,,0.10298236256757645
1412,4 dic 2019,1.1082,1.1113,1.1068,1.1085,1.1085,,0.05768832637542685
1150,4 dic 2020,1.2145,1.2178,1.2134,1.2146,1.2146,,0.051899258183500344
369,4 dic 2023,1.0888,1.0887,1.0806,1.0888,1.0888,,0.052659253697689305
107,4 dic 2024,1.0511,1.054,1.0474,1.0511,1.0511,,0.06132263040669846
5275,4 ene 2005,1.347,1.3496,1.3261,1.3282,1.3282,,0.11273620979968267
5015,4 ene 2006,1.2031,1.2142,1.2029,1.2112,1.2112,,0.11074638594554173
4754,4 ene 2007,1.3171,1.3181,1.3081,1.3093,1.3093,,0.1255167598370816
4496,4 ene 2008,1.4747,1.4818,1.4699,1.4755,1.4755,,0.15685073477673814
3994,4 ene 2010,1.431,1.4452,1.4262,1.4424,1.4424,,0.10680597829712396
3733,4 ene 2011,1.336,1.3431,1.3318,1.3357,1.3357,,0.10641694883807641
3472,4 ene 2012,1.3054,1.3074,1.2902,1.3056,1.3056,,0.07954857006889886
3211,4 ene 2013,1.3031,1.3064,1.3001,1.3033,1.3033,,0.080798360131914
2431,4 ene 2016,1.0855,1.0946,1.0806,1.0854,1.0854,,0.1298992956101127
2169,4 ene 2017,1.0418,1.0479,1.0391,1.042,1.042,,0.13901178007636752
1910,4 ene 2018,1.2011,1.2092,1.2005,1.201,1.201,,0.12158757337820064
1649,4 ene 2019,1.1391,1.1418,1.1348,1.1391,1.1391,,0.10243453031081871
1129,4 ene 2021,1.2249,1.231,1.2171,1.2251,1.2251,,0.07671054034484076
868,4 ene 2022,1.1302,1.1323,1.1273,1.1302,1.1302,,0.07138646230202042
607,4 ene 2023,1.0547,1.0632,1.0546,1.0547,1.0547,,0.06677190277353105
346,4 ene 2024,1.0928,1.097,1.0917,1.0928,1.0928,,0.06357607254303349
5513,4 feb 2004,1.2546,1.2561,1.2505,1.254,1.254,,0.085429403603197
5252,4 feb 2005,1.2971,1.3032,1.2856,1.2858,1.2858,,0.1013562528904773
4475,4 feb 2008,1.4803,1.4846,1.4796,1.4828,1.4828,,0.17107791207517425
4232,4 feb 2009,1.3014,1.3067,1.2823,1.2856,1.2856,,0.13866549678994702
3971,4 feb 2010,1.3902,1.3906,1.372,1.3745,1.3745,,0.09329420132036596
3710,4 feb 2011,1.3629,1.3648,1.3546,1.3625,1.3625,,0.08112005300790805
3190,4 feb 2013,1.3647,1.3648,1.3548,1.3649,1.3649,,0.0704756908444779
